946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.14,9.45
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.26,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.16,-3.30,9.45
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.18,9.45
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.26,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.22,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.04,-3.22,9.38
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.30,9.49
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.18,9.38
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.18,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.18,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.26,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.26,9.53
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.16,-3.26,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.18,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.18,9.49
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.26,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.26,9.45
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.22,9.53
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.18,9.45
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.02,0.12,-3.22,9.30
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.02,0.16,-3.18,9.38
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.02,0.16,-3.22,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.16,-3.22,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.22,9.41
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.02,0.16,-3.26,9.38
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.08,-3.26,9.34
946684800, 2000/1/1 0:0:0,0.06,-0.15,0.03,0.12,-3.18,9.34
