1521209273, 2018/3/16 14:7:53,0.07,-0.17,0.02,-0.31,0.04,9.96
1521209273, 2018/3/16 14:7:53,0.07,-0.17,0.02,-0.31,0.16,9.85
1521209273, 2018/3/16 14:7:53,0.07,-0.17,0.02,-0.27,0.31,9.57
1521209273, 2018/3/16 14:7:53,0.07,-0.17,-0.03,4.39,6.35,10.24
1521209273, 2018/3/16 14:7:53,0.07,-0.18,-0.39,0.98,3.69,10.40
1521209273, 2018/3/16 14:7:53,0.06,-0.17,-0.67,-2.51,0.39,9.61
1521209273, 2018/3/16 14:7:53,0.06,-0.17,-0.46,-1.45,-2.00,8.32
1521209273, 2018/3/16 14:7:53,0.07,-0.16,0.60,0.12,-5.02,11.38
1521209273, 2018/3/16 14:7:53,0.07,-0.16,0.55,-0.63,-3.80,10.20
1521209273, 2018/3/16 14:7:53,0.07,-0.16,0.23,-0.31,0.08,10.00
1521209273, 2018/3/16 14:7:53,0.06,-0.17,0.02,-0.27,0.16,9.96
1521209273, 2018/3/16 14:7:53,0.06,-0.17,0.02,-0.31,0.04,10.08
1521209273, 2018/3/16 14:7:53,0.07,-0.17,0.02,-0.27,0.08,10.12
1521209273, 2018/3/16 14:7:53,0.07,-0.17,0.02,-0.31,0.12,9.92
1521209273, 2018/3/16 14:7:53,0.06,-0.17,0.02,-0.39,-0.04,10.20
1521209273, 2018/3/16 14:7:53,0.06,-0.18,0.03,-0.20,0.00,9.73
1521209273, 2018/3/16 14:7:53,0.06,-0.17,0.02,-0.24,0.24,10.12
1521209273, 2018/3/16 14:7:53,0.07,-0.17,0.02,-0.24,0.27,9.92
1521209273, 2018/3/16 14:7:53,0.06,-0.17,0.01,-1.29,0.27,10.04
1521209273, 2018/3/16 14:7:53,0.07,-0.17,-0.01,-6.08,1.92,9.65
1521209273, 2018/3/16 14:7:53,0.07,-0.17,-0.02,-3.06,0.04,8.55
1521209273, 2018/3/16 14:7:53,0.05,-0.16,0.33,-2.71,-0.86,10.04
1521209273, 2018/3/16 14:7:53,0.06,-0.09,0.61,1.18,0.04,10.59
1521209274, 2018/3/16 14:7:54,0.01,1.31,0.16,-0.71,-2.71,13.85
1521209274, 2018/3/16 14:7:54,-0.37,2.35,0.15,-6.63,-0.75,20.01
1521209274, 2018/3/16 14:7:54,-0.42,1.05,1.04,2.28,2.82,19.85
1521209274, 2018/3/16 14:7:54,1.45,-1.75,1.89,-1.73,-0.24,16.95
1521209274, 2018/3/16 14:7:54,1.68,-2.77,1.71,-2.16,0.27,13.45
1521209274, 2018/3/16 14:7:54,1.63,-4.24,2.25,-0.67,0.98,12.20
1521209274, 2018/3/16 14:7:54,1.04,-4.34,2.32,1.41,0.39,14.44
1521209274, 2018/3/16 14:7:54,0.71,-3.92,1.76,0.94,0.20,14.71
1521209274, 2018/3/16 14:7:54,0.69,-3.13,1.18,1.26,0.75,15.14
1521209274, 2018/3/16 14:7:54,0.69,-0.74,0.19,3.22,1.65,20.01
1521209274, 2018/3/16 14:7:54,0.72,0.29,-0.18,3.10,1.53,20.01
1521209274, 2018/3/16 14:7:54,0.80,0.64,-0.27,2.90,1.06,20.01
1521209274, 2018/3/16 14:7:54,1.07,-0.26,-0.32,3.84,1.69,19.97
1521209274, 2018/3/16 14:7:54,2.02,-0.95,-0.32,3.02,0.98,18.83
1521209274, 2018/3/16 14:7:54,2.55,-1.12,-0.44,5.45,3.10,11.89
1521209274, 2018/3/16 14:7:54,2.59,-0.63,-0.55,2.94,0.08,11.73
1521209274, 2018/3/16 14:7:54,1.85,0.50,-0.53,3.84,1.29,11.14
1521209274, 2018/3/16 14:7:54,2.19,0.45,-0.68,2.12,0.04,8.04
1521209274, 2018/3/16 14:7:54,2.24,1.05,-0.99,2.20,-0.04,6.86
1521209274, 2018/3/16 14:7:54,2.13,1.26,-0.67,-0.67,1.37,2.98
1521209274, 2018/3/16 14:7:54,2.11,0.71,-0.42,-0.08,0.94,1.73
1521209274, 2018/3/16 14:7:54,1.80,0.33,-0.29,1.61,0.71,1.53
1521209274, 2018/3/16 14:7:54,1.86,0.16,-0.53,-0.04,1.10,1.73
1521209274, 2018/3/16 14:7:54,1.92,-0.05,-0.46,0.43,1.26,2.20
1521209274, 2018/3/16 14:7:54,2.11,-0.38,-0.25,1.10,0.31,-0.59
1521209274, 2018/3/16 14:7:54,2.38,-0.53,-0.33,-0.98,-2.28,-3.69
1521209274, 2018/3/16 14:7:54,2.41,-0.27,-0.46,-2.86,-1.77,-7.57
1521209274, 2018/3/16 14:7:54,2.01,-0.03,0.13,-0.94,-2.98,-12.51
1521209274, 2018/3/16 14:7:54,1.51,0.04,0.45,-0.12,-2.94,-15.26
1521209274, 2018/3/16 14:7:54,1.10,0.20,0.60,0.63,-3.22,-19.93
1521209274, 2018/3/16 14:7:54,-0.73,-0.03,0.71,4.24,-4.16,-20.01
1521209274, 2018/3/16 14:7:54,-2.23,0.09,0.40,2.86,-5.18,-20.01
1521209274, 2018/3/16 14:7:54,-3.53,0.20,0.09,1.77,-5.02,-11.81
1521209274, 2018/3/16 14:7:54,-4.99,-0.83,0.01,6.00,-6.20,-2.82
1521209274, 2018/3/16 14:7:54,-0.23,5.04,-5.25,1.26,-6.67,2.82
1521209274, 2018/3/16 14:7:54,-8.58,-4.95,4.40,-3.02,-7.26,19.69
1521209274, 2018/3/16 14:7:54,-0.68,-2.61,-0.50,-5.18,-7.10,20.01
