1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.63,0.55,9.81
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.27,0.12,10.04
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.43,0.20,10.08
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.35,0.39,9.92
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.39,0.47,9.92
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.59,0.27,10.00
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.39,0.39,9.96
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.24,0.31,10.04
1524758341, 2018/4/26 15:59:1,0.06,-0.17,0.03,-0.39,0.27,9.92
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.47,0.47,10.16
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.31,0.31,9.85
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.39,0.55,9.69
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.43,0.39,10.00
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.35,0.27,9.92
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.39,0.39,10.04
1524758341, 2018/4/26 15:59:1,0.06,-0.17,0.03,-0.31,0.39,9.81
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.27,0.39,10.24
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.51,0.31,9.73
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.51,0.47,10.12
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.43,0.35,9.77
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.39,0.31,10.24
1524758341, 2018/4/26 15:59:1,0.06,-0.16,0.03,-0.43,0.43,10.04
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.47,0.39,10.04
1524758341, 2018/4/26 15:59:1,0.06,-0.17,0.03,-0.43,0.24,10.00
1524758341, 2018/4/26 15:59:1,0.06,-0.16,0.03,-0.47,0.51,10.04
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.20,0.27,10.16
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.31,0.27,10.00
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.59,0.47,10.00
1524758341, 2018/4/26 15:59:1,0.06,-0.17,0.03,-0.31,0.43,10.20
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.35,0.27,10.20
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.59,0.39,9.77
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.35,0.39,10.16
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.35,0.31,10.12
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.47,0.51,9.85
1524758341, 2018/4/26 15:59:1,0.06,-0.16,0.03,-0.51,0.39,9.85
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.55,0.27,10.16
1524758341, 2018/4/26 15:59:1,0.06,-0.16,0.03,-0.35,0.43,10.04
1524758341, 2018/4/26 15:59:1,0.06,-0.17,0.03,-0.20,0.31,10.16
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.47,0.31,10.16
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,0.35,2.51,8.08
1524758341, 2018/4/26 15:59:1,0.07,-0.15,0.03,-2.28,1.88,13.42
1524758341, 2018/4/26 15:59:1,0.06,-0.17,0.03,-0.98,0.59,9.34
1524758341, 2018/4/26 15:59:1,0.07,-0.17,0.03,-0.35,0.78,9.22
1524758341, 2018/4/26 15:59:1,0.06,-0.17,0.03,-1.26,0.43,10.87
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.12,0.16,9.18
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.16,0.24,10.12
1524758341, 2018/4/26 15:59:1,0.07,-0.16,0.03,-0.31,0.55,9.89
